method,query_id,doc_id,latency_ms
cross-encoder,PLAIN-934,MED-2155,22.56
cross-encoder,PLAIN-934,MED-5244,19.4
cross-encoder,PLAIN-934,MED-5256,21.96
cross-encoder,PLAIN-934,MED-2160,20.98
cross-encoder,PLAIN-934,MED-5249,20.34
cross-encoder,PLAIN-934,MED-2156,28.1
cross-encoder,PLAIN-934,MED-4974,26.22
cross-encoder,PLAIN-934,MED-1628,13.37
cross-encoder,PLAIN-934,MED-5243,23.03
cross-encoder,PLAIN-934,MED-5258,24.19
cross-encoder,PLAIN-934,MED-1631,21.99
cross-encoder,PLAIN-934,MED-5259,24.19
cross-encoder,PLAIN-946,MED-4381,24.24
cross-encoder,PLAIN-946,MED-866,24.83
cross-encoder,PLAIN-946,MED-855,19.36
cross-encoder,PLAIN-946,MED-4380,18.95
cross-encoder,PLAIN-946,MED-1570,20.27
cross-encoder,PLAIN-946,MED-10,21.97
cross-encoder,PLAIN-946,MED-14,20.48
cross-encoder,PLAIN-946,MED-118,23.93
cross-encoder,PLAIN-946,MED-301,18.69
cross-encoder,PLAIN-946,MED-306,17.51
cross-encoder,PLAIN-946,MED-329,18.95
cross-encoder,PLAIN-946,MED-330,23.26
cross-encoder,PLAIN-946,MED-332,19.16
cross-encoder,PLAIN-946,MED-334,20.45
cross-encoder,PLAIN-946,MED-335,26.23
cross-encoder,PLAIN-946,MED-398,19.85
cross-encoder,PLAIN-946,MED-557,28.42
cross-encoder,PLAIN-946,MED-666,25.22
cross-encoder,PLAIN-946,MED-691,22.39
cross-encoder,PLAIN-946,MED-692,24.81
cross-encoder,PLAIN-956,MED-5191,21.86
cross-encoder,PLAIN-956,MED-884,25.59
cross-encoder,PLAIN-956,MED-909,27.54
cross-encoder,PLAIN-956,MED-5074,22.44
cross-encoder,PLAIN-956,MED-2182,20.92
cross-encoder,PLAIN-956,MED-5076,25.83
cross-encoder,PLAIN-956,MED-2572,20.26
cross-encoder,PLAIN-956,MED-4554,18.32
cross-encoder,PLAIN-956,MED-2179,17.48
cross-encoder,PLAIN-956,MED-2183,17.42
cross-encoder,PLAIN-956,MED-2184,23.14
cross-encoder,PLAIN-956,MED-2697,25.23
cross-encoder,PLAIN-956,MED-4482,21.4
cross-encoder,PLAIN-956,MED-1165,24.98
cross-encoder,PLAIN-956,MED-4471,23.01
cross-encoder,PLAIN-956,MED-2064,28.78
cross-encoder,PLAIN-956,MED-910,25.01
cross-encoder,PLAIN-956,MED-2098,21.45
cross-encoder,PLAIN-956,MED-4053,37.21
cross-encoder,PLAIN-956,MED-118,28.02
cross-encoder,PLAIN-966,MED-3671,24.19
cross-encoder,PLAIN-966,MED-2039,21.51
cross-encoder,PLAIN-966,MED-4789,22.28
cross-encoder,PLAIN-966,MED-4323,23.18
cross-encoder,PLAIN-966,MED-4192,22.9
cross-encoder,PLAIN-966,MED-4152,18.4
cross-encoder,PLAIN-966,MED-1613,26.33
cross-encoder,PLAIN-966,MED-831,23.83
cross-encoder,PLAIN-966,MED-4103,21.34
cross-encoder,PLAIN-966,MED-3676,23.73
cross-encoder,PLAIN-966,MED-3465,22.73
cross-encoder,PLAIN-966,MED-1618,21.18
cross-encoder,PLAIN-966,MED-3919,28.24
cross-encoder,PLAIN-966,MED-10,22.38
cross-encoder,PLAIN-966,MED-14,21.58
cross-encoder,PLAIN-966,MED-118,21.8
cross-encoder,PLAIN-966,MED-301,29.65
cross-encoder,PLAIN-966,MED-306,22.88
cross-encoder,PLAIN-966,MED-329,20.07
cross-encoder,PLAIN-966,MED-330,22.12
cross-encoder,PLAIN-977,MED-2598,20.34
cross-encoder,PLAIN-977,MED-4891,21.7
cross-encoder,PLAIN-977,MED-1410,22.87
cross-encoder,PLAIN-977,MED-2923,22.75
cross-encoder,PLAIN-977,MED-2603,20.76
cross-encoder,PLAIN-977,MED-2162,25.19
cross-encoder,PLAIN-977,MED-2770,22.52
cross-encoder,PLAIN-977,MED-4427,16.38
cross-encoder,PLAIN-977,MED-4402,26.48
cross-encoder,PLAIN-977,MED-4462,22.9
cross-encoder,PLAIN-977,MED-1276,23.65
cross-encoder,PLAIN-977,MED-2602,26.91
cross-encoder,PLAIN-977,MED-2944,24.72
cross-encoder,PLAIN-977,MED-4617,24.94
cross-encoder,PLAIN-977,MED-3440,23.01
cross-encoder,PLAIN-977,MED-2752,19.57
cross-encoder,PLAIN-977,MED-1060,28.03
cross-encoder,PLAIN-977,MED-4315,15.17
cross-encoder,PLAIN-977,MED-3977,17.25
cross-encoder,PLAIN-977,MED-4440,21.15
cross-encoder,PLAIN-987,MED-2780,28.75
cross-encoder,PLAIN-987,MED-1293,25.23
cross-encoder,PLAIN-987,MED-2830,24.43
cross-encoder,PLAIN-987,MED-10,24.14
cross-encoder,PLAIN-987,MED-14,23.64
cross-encoder,PLAIN-987,MED-118,30.12
cross-encoder,PLAIN-987,MED-301,18.85
cross-encoder,PLAIN-987,MED-306,18.68
cross-encoder,PLAIN-987,MED-329,22.76
cross-encoder,PLAIN-987,MED-330,20.53
cross-encoder,PLAIN-987,MED-332,19.03
cross-encoder,PLAIN-987,MED-334,19.14
cross-encoder,PLAIN-987,MED-335,21.08
cross-encoder,PLAIN-987,MED-398,20.21
cross-encoder,PLAIN-987,MED-557,23.19
cross-encoder,PLAIN-987,MED-666,22.3
cross-encoder,PLAIN-987,MED-691,18.56
cross-encoder,PLAIN-987,MED-692,20.14
cross-encoder,PLAIN-987,MED-702,23.18
cross-encoder,PLAIN-987,MED-706,29.28
cross-encoder,PLAIN-997,MED-10,26.75
cross-encoder,PLAIN-997,MED-14,18.89
cross-encoder,PLAIN-997,MED-118,21.38
cross-encoder,PLAIN-997,MED-301,19.14
cross-encoder,PLAIN-997,MED-306,18.74
cross-encoder,PLAIN-997,MED-329,19.64
cross-encoder,PLAIN-997,MED-330,21.97
cross-encoder,PLAIN-997,MED-332,18.15
cross-encoder,PLAIN-997,MED-334,22.31
cross-encoder,PLAIN-997,MED-335,22.5
cross-encoder,PLAIN-997,MED-398,18.76
cross-encoder,PLAIN-997,MED-557,21.07
cross-encoder,PLAIN-997,MED-666,20.88
cross-encoder,PLAIN-997,MED-691,19.51
cross-encoder,PLAIN-997,MED-692,18.42
cross-encoder,PLAIN-997,MED-702,28.45
cross-encoder,PLAIN-997,MED-706,20.33
cross-encoder,PLAIN-997,MED-707,29.34
cross-encoder,PLAIN-997,MED-708,33.09
cross-encoder,PLAIN-997,MED-709,27.19
cross-encoder,PLAIN-1008,MED-10,20.38
cross-encoder,PLAIN-1008,MED-14,21.28
cross-encoder,PLAIN-1008,MED-118,23.73
cross-encoder,PLAIN-1008,MED-301,19.29
cross-encoder,PLAIN-1008,MED-306,18.95
cross-encoder,PLAIN-1008,MED-329,22.57
cross-encoder,PLAIN-1008,MED-330,20.53
cross-encoder,PLAIN-1008,MED-332,17.99
cross-encoder,PLAIN-1008,MED-334,22.64
cross-encoder,PLAIN-1008,MED-335,20.57
cross-encoder,PLAIN-1008,MED-398,19.85
cross-encoder,PLAIN-1008,MED-557,23.05
cross-encoder,PLAIN-1008,MED-666,20.48
cross-encoder,PLAIN-1008,MED-691,19.46
cross-encoder,PLAIN-1008,MED-692,19.2
cross-encoder,PLAIN-1008,MED-702,28.96
cross-encoder,PLAIN-1008,MED-706,20.17
cross-encoder,PLAIN-1008,MED-707,25.58
cross-encoder,PLAIN-1008,MED-708,26.83
cross-encoder,PLAIN-1008,MED-709,21.91
cross-encoder,PLAIN-1018,MED-5095,31.02
cross-encoder,PLAIN-1018,MED-839,28.97
cross-encoder,PLAIN-1018,MED-4936,24.63
cross-encoder,PLAIN-1018,MED-5091,28.2
cross-encoder,PLAIN-1018,MED-928,23.62
cross-encoder,PLAIN-1018,MED-1832,25.49
cross-encoder,PLAIN-1018,MED-3012,21.47
cross-encoder,PLAIN-1018,MED-5092,25.26
cross-encoder,PLAIN-1018,MED-5093,20.88
cross-encoder,PLAIN-1018,MED-838,28.04
cross-encoder,PLAIN-1018,MED-5364,21.84
cross-encoder,PLAIN-1018,MED-4633,22.83
cross-encoder,PLAIN-1018,MED-5342,20.14
cross-encoder,PLAIN-1018,MED-3545,26.17
cross-encoder,PLAIN-1018,MED-2411,25.63
cross-encoder,PLAIN-1018,MED-4736,24.12
cross-encoder,PLAIN-1018,MED-5361,23.75
cross-encoder,PLAIN-1018,MED-1801,19.79
cross-encoder,PLAIN-1018,MED-4357,19.04
cross-encoder,PLAIN-1018,MED-5096,25.61
cross-encoder,PLAIN-1028,MED-4178,21.04
cross-encoder,PLAIN-1028,MED-3248,24.45
cross-encoder,PLAIN-1028,MED-2412,18.91
cross-encoder,PLAIN-1028,MED-1861,18.23
cross-encoder,PLAIN-1028,MED-4555,18.2
cross-encoder,PLAIN-1028,MED-4131,27.81
cross-encoder,PLAIN-1028,MED-1677,20.93
cross-encoder,PLAIN-1028,MED-754,19.68
cross-encoder,PLAIN-1028,MED-1885,20.06
cross-encoder,PLAIN-1028,MED-3486,24.54
cross-encoder,PLAIN-1028,MED-1553,20.67
cross-encoder,PLAIN-1028,MED-2096,11.75
cross-encoder,PLAIN-1028,MED-3244,18.55
cross-encoder,PLAIN-1028,MED-5363,17.63
cross-encoder,PLAIN-1028,MED-2290,16.57
cross-encoder,PLAIN-1028,MED-1966,23.27
cross-encoder,PLAIN-1028,MED-2423,22.32
cross-encoder,PLAIN-1028,MED-3024,26.48
cross-encoder,PLAIN-1028,MED-1038,16.28
cross-encoder,PLAIN-1028,MED-2254,22.76
cross-encoder,PLAIN-1039,MED-4380,25.75
cross-encoder,PLAIN-1039,MED-4381,21.67
cross-encoder,PLAIN-1039,MED-3221,23.04
cross-encoder,PLAIN-1039,MED-3215,21.84
cross-encoder,PLAIN-1039,MED-1067,29.01
cross-encoder,PLAIN-1039,MED-846,24.88
cross-encoder,PLAIN-1039,MED-5270,23.86
cross-encoder,PLAIN-1039,MED-2098,25.57
cross-encoder,PLAIN-1039,MED-4995,24.53
cross-encoder,PLAIN-1039,MED-3943,25.16
cross-encoder,PLAIN-1039,MED-4092,21.42
cross-encoder,PLAIN-1039,MED-1846,27.47
cross-encoder,PLAIN-1039,MED-1841,21.76
cross-encoder,PLAIN-1039,MED-1454,24.96
cross-encoder,PLAIN-1039,MED-4628,20.08
cross-encoder,PLAIN-1039,MED-909,20.19
cross-encoder,PLAIN-1039,MED-2754,24.66
cross-encoder,PLAIN-1039,MED-2544,18.55
cross-encoder,PLAIN-1039,MED-4319,20.25
cross-encoder,PLAIN-1039,MED-4634,26.18
cross-encoder,PLAIN-1050,MED-1712,25.56
cross-encoder,PLAIN-1050,MED-2510,17.41
cross-encoder,PLAIN-1050,MED-2498,22.33
cross-encoder,PLAIN-1050,MED-1021,24.82
cross-encoder,PLAIN-1050,MED-2324,14.26
cross-encoder,PLAIN-1050,MED-3283,22.07
cross-encoder,PLAIN-1050,MED-2509,16.52
cross-encoder,PLAIN-1050,MED-2502,11.76
cross-encoder,PLAIN-1050,MED-1116,15.01
cross-encoder,PLAIN-1050,MED-2763,14.33
cross-encoder,PLAIN-1050,MED-3380,23.05
cross-encoder,PLAIN-1050,MED-2820,28.66
cross-encoder,PLAIN-1050,MED-2812,23.99
cross-encoder,PLAIN-1050,MED-10,23.97
cross-encoder,PLAIN-1050,MED-14,23.3
cross-encoder,PLAIN-1050,MED-118,25.42
cross-encoder,PLAIN-1050,MED-301,18.9
cross-encoder,PLAIN-1050,MED-306,18.59
cross-encoder,PLAIN-1050,MED-329,20.89
cross-encoder,PLAIN-1050,MED-330,23.34
cross-encoder,PLAIN-1066,MED-1712,23.17
cross-encoder,PLAIN-1066,MED-2510,16.3
cross-encoder,PLAIN-1066,MED-2498,16.7
cross-encoder,PLAIN-1066,MED-1021,24.18
cross-encoder,PLAIN-1066,MED-2324,16.82
cross-encoder,PLAIN-1066,MED-3283,20.19
cross-encoder,PLAIN-1066,MED-2509,22.14
cross-encoder,PLAIN-1066,MED-2502,13.54
cross-encoder,PLAIN-1066,MED-1116,10.43
cross-encoder,PLAIN-1066,MED-2763,15.09
cross-encoder,PLAIN-1066,MED-892,25.42
cross-encoder,PLAIN-1066,MED-3380,30.58
cross-encoder,PLAIN-1066,MED-2820,28.51
cross-encoder,PLAIN-1066,MED-2812,32.93
cross-encoder,PLAIN-1066,MED-10,20.2
cross-encoder,PLAIN-1066,MED-14,25.56
cross-encoder,PLAIN-1066,MED-118,31.48
cross-encoder,PLAIN-1066,MED-301,25.38
cross-encoder,PLAIN-1066,MED-306,20.0
cross-encoder,PLAIN-1066,MED-329,18.73
cross-encoder,PLAIN-1088,MED-2109,26.02
cross-encoder,PLAIN-1088,MED-2110,20.8
cross-encoder,PLAIN-1088,MED-10,18.83
cross-encoder,PLAIN-1088,MED-14,19.45
cross-encoder,PLAIN-1088,MED-118,24.73
cross-encoder,PLAIN-1088,MED-301,19.47
cross-encoder,PLAIN-1088,MED-306,23.37
cross-encoder,PLAIN-1088,MED-329,23.53
cross-encoder,PLAIN-1088,MED-330,20.48
cross-encoder,PLAIN-1088,MED-332,16.97
cross-encoder,PLAIN-1088,MED-334,23.69
cross-encoder,PLAIN-1088,MED-335,22.35
cross-encoder,PLAIN-1088,MED-398,20.06
cross-encoder,PLAIN-1088,MED-557,26.39
cross-encoder,PLAIN-1088,MED-666,24.32
cross-encoder,PLAIN-1088,MED-691,21.31
cross-encoder,PLAIN-1088,MED-692,20.22
cross-encoder,PLAIN-1088,MED-702,29.93
cross-encoder,PLAIN-1088,MED-706,26.61
cross-encoder,PLAIN-1088,MED-707,21.56
cross-encoder,PLAIN-1098,MED-10,24.78
cross-encoder,PLAIN-1098,MED-14,26.35
cross-encoder,PLAIN-1098,MED-118,24.47
cross-encoder,PLAIN-1098,MED-301,24.55
cross-encoder,PLAIN-1098,MED-306,20.45
cross-encoder,PLAIN-1098,MED-329,25.59
cross-encoder,PLAIN-1098,MED-330,20.34
cross-encoder,PLAIN-1098,MED-332,22.71
cross-encoder,PLAIN-1098,MED-334,21.59
cross-encoder,PLAIN-1098,MED-335,22.13
cross-encoder,PLAIN-1098,MED-398,24.26
cross-encoder,PLAIN-1098,MED-557,25.33
cross-encoder,PLAIN-1098,MED-666,21.79
cross-encoder,PLAIN-1098,MED-691,21.54
cross-encoder,PLAIN-1098,MED-692,19.65
cross-encoder,PLAIN-1098,MED-702,28.74
cross-encoder,PLAIN-1098,MED-706,28.26
cross-encoder,PLAIN-1098,MED-707,25.45
cross-encoder,PLAIN-1098,MED-708,37.26
cross-encoder,PLAIN-1098,MED-709,31.03
cross-encoder,PLAIN-1109,MED-2643,29.7
cross-encoder,PLAIN-1109,MED-2650,27.52
cross-encoder,PLAIN-1109,MED-1763,25.06
cross-encoder,PLAIN-1109,MED-5323,24.25
cross-encoder,PLAIN-1109,MED-1777,23.14
cross-encoder,PLAIN-1109,MED-1003,26.43
cross-encoder,PLAIN-1109,MED-5167,24.1
cross-encoder,PLAIN-1109,MED-1100,23.4
cross-encoder,PLAIN-1109,MED-1099,19.01
cross-encoder,PLAIN-1109,MED-4728,20.04
cross-encoder,PLAIN-1109,MED-919,22.8
cross-encoder,PLAIN-1109,MED-2087,25.61
cross-encoder,PLAIN-1109,MED-2658,27.83
cross-encoder,PLAIN-1109,MED-2426,27.22
cross-encoder,PLAIN-1109,MED-2627,18.42
cross-encoder,PLAIN-1109,MED-2654,26.48
cross-encoder,PLAIN-1109,MED-833,25.48
cross-encoder,PLAIN-1109,MED-822,19.68
cross-encoder,PLAIN-1109,MED-4941,14.62
cross-encoder,PLAIN-1109,MED-3955,24.9
cross-encoder,PLAIN-1119,MED-4025,29.32
cross-encoder,PLAIN-1119,MED-1708,25.53
cross-encoder,PLAIN-1119,MED-1710,22.79
cross-encoder,PLAIN-1119,MED-3091,19.8
cross-encoder,PLAIN-1119,MED-4834,23.29
cross-encoder,PLAIN-1119,MED-1627,26.58
cross-encoder,PLAIN-1119,MED-1534,21.43
cross-encoder,PLAIN-1119,MED-1707,21.96
cross-encoder,PLAIN-1119,MED-895,24.95
cross-encoder,PLAIN-1119,MED-3588,28.3
cross-encoder,PLAIN-1119,MED-4028,25.26
cross-encoder,PLAIN-1119,MED-3768,24.24
cross-encoder,PLAIN-1119,MED-4036,18.82
cross-encoder,PLAIN-1119,MED-4585,27.15
cross-encoder,PLAIN-1119,MED-1852,17.71
cross-encoder,PLAIN-1119,MED-3699,22.01
cross-encoder,PLAIN-1119,MED-2718,19.15
cross-encoder,PLAIN-1119,MED-334,29.08
cross-encoder,PLAIN-1119,MED-1565,24.58
cross-encoder,PLAIN-1119,MED-3371,26.47
cross-encoder,PLAIN-1130,MED-4165,22.9
cross-encoder,PLAIN-1130,MED-10,20.56
cross-encoder,PLAIN-1130,MED-14,20.48
cross-encoder,PLAIN-1130,MED-118,31.16
cross-encoder,PLAIN-1130,MED-301,25.53
cross-encoder,PLAIN-1130,MED-306,24.78
cross-encoder,PLAIN-1130,MED-329,20.99
cross-encoder,PLAIN-1130,MED-330,25.23
cross-encoder,PLAIN-1130,MED-332,21.63
cross-encoder,PLAIN-1130,MED-334,23.0
cross-encoder,PLAIN-1130,MED-335,25.86
cross-encoder,PLAIN-1130,MED-398,28.76
cross-encoder,PLAIN-1130,MED-557,26.03
cross-encoder,PLAIN-1130,MED-666,24.91
cross-encoder,PLAIN-1130,MED-691,24.14
cross-encoder,PLAIN-1130,MED-692,21.53
cross-encoder,PLAIN-1130,MED-702,25.14
cross-encoder,PLAIN-1130,MED-706,26.68
cross-encoder,PLAIN-1130,MED-707,28.56
cross-encoder,PLAIN-1130,MED-708,35.38
cross-encoder,PLAIN-1141,MED-2112,14.72
cross-encoder,PLAIN-1141,MED-2428,20.43
cross-encoder,PLAIN-1141,MED-3113,12.57
cross-encoder,PLAIN-1141,MED-5346,25.73
cross-encoder,PLAIN-1141,MED-1037,14.93
cross-encoder,PLAIN-1141,MED-1398,19.77
cross-encoder,PLAIN-1141,MED-4157,26.08
cross-encoder,PLAIN-1141,MED-1878,25.1
cross-encoder,PLAIN-1141,MED-4531,16.59
cross-encoder,PLAIN-1141,MED-3231,14.75
cross-encoder,PLAIN-1141,MED-2817,27.84
cross-encoder,PLAIN-1141,MED-1051,19.44
cross-encoder,PLAIN-1141,MED-2298,12.9
cross-encoder,PLAIN-1141,MED-3625,9.7
cross-encoder,PLAIN-1141,MED-1343,20.96
cross-encoder,PLAIN-1141,MED-1704,24.38
cross-encoder,PLAIN-1141,MED-4415,23.62
cross-encoder,PLAIN-1141,MED-5354,34.38
cross-encoder,PLAIN-1141,MED-4153,23.44
cross-encoder,PLAIN-1141,MED-4882,25.28
cross-encoder,PLAIN-1151,MED-1179,24.36
cross-encoder,PLAIN-1151,MED-4489,25.43
cross-encoder,PLAIN-1151,MED-3306,30.78
cross-encoder,PLAIN-1151,MED-1759,24.5
cross-encoder,PLAIN-1151,MED-1181,26.02
cross-encoder,PLAIN-1151,MED-2299,22.94
cross-encoder,PLAIN-1151,MED-2742,20.79
cross-encoder,PLAIN-1151,MED-3372,19.88
cross-encoder,PLAIN-1151,MED-2738,24.76
cross-encoder,PLAIN-1151,MED-761,30.69
cross-encoder,PLAIN-1151,MED-2388,24.22
cross-encoder,PLAIN-1151,MED-2182,20.33
cross-encoder,PLAIN-1151,MED-3310,25.11
cross-encoder,PLAIN-1151,MED-1725,27.35
cross-encoder,PLAIN-1151,MED-5345,19.22
cross-encoder,PLAIN-1151,MED-3958,21.31
cross-encoder,PLAIN-1151,MED-1053,21.15
cross-encoder,PLAIN-1151,MED-2064,31.15
cross-encoder,PLAIN-1151,MED-4932,22.53
cross-encoder,PLAIN-1151,MED-859,29.32
cross-encoder,PLAIN-1161,MED-3584,24.71
cross-encoder,PLAIN-1161,MED-3138,22.79
cross-encoder,PLAIN-1161,MED-1880,28.45
cross-encoder,PLAIN-1161,MED-2140,21.4
cross-encoder,PLAIN-1161,MED-3136,24.64
cross-encoder,PLAIN-1161,MED-2141,14.54
cross-encoder,PLAIN-1161,MED-4991,24.55
cross-encoder,PLAIN-1161,MED-2147,18.44
cross-encoder,PLAIN-1161,MED-2144,17.65
cross-encoder,PLAIN-1161,MED-5079,28.13
cross-encoder,PLAIN-1161,MED-2010,22.34
cross-encoder,PLAIN-1161,MED-2085,23.21
cross-encoder,PLAIN-1161,MED-3141,25.67
cross-encoder,PLAIN-1161,MED-2570,35.33
cross-encoder,PLAIN-1161,MED-3894,25.68
cross-encoder,PLAIN-1161,MED-719,27.35
cross-encoder,PLAIN-1161,MED-724,42.83
cross-encoder,PLAIN-1161,MED-2150,22.31
cross-encoder,PLAIN-1161,MED-875,26.51
cross-encoder,PLAIN-1161,MED-4165,26.28
cross-encoder,PLAIN-1172,MED-4150,10.51
cross-encoder,PLAIN-1172,MED-10,26.98
cross-encoder,PLAIN-1172,MED-14,28.13
cross-encoder,PLAIN-1172,MED-118,29.92
cross-encoder,PLAIN-1172,MED-301,23.5
cross-encoder,PLAIN-1172,MED-306,25.6
cross-encoder,PLAIN-1172,MED-329,24.3
cross-encoder,PLAIN-1172,MED-330,23.99
cross-encoder,PLAIN-1172,MED-332,24.52
cross-encoder,PLAIN-1172,MED-334,25.32
cross-encoder,PLAIN-1172,MED-335,27.39
cross-encoder,PLAIN-1172,MED-398,27.12
cross-encoder,PLAIN-1172,MED-557,27.3
cross-encoder,PLAIN-1172,MED-666,24.5
cross-encoder,PLAIN-1172,MED-691,19.05
cross-encoder,PLAIN-1172,MED-692,23.91
cross-encoder,PLAIN-1172,MED-702,26.71
cross-encoder,PLAIN-1172,MED-706,23.76
cross-encoder,PLAIN-1172,MED-707,26.88
cross-encoder,PLAIN-1172,MED-708,36.86
cross-encoder,PLAIN-1183,MED-1276,22.19
cross-encoder,PLAIN-1183,MED-4727,25.44
cross-encoder,PLAIN-1183,MED-5331,21.29
cross-encoder,PLAIN-1183,MED-2582,30.9
cross-encoder,PLAIN-1183,MED-10,22.24
cross-encoder,PLAIN-1183,MED-3856,24.12
cross-encoder,PLAIN-1183,MED-1201,28.88
cross-encoder,PLAIN-1183,MED-4070,25.91
cross-encoder,PLAIN-1183,MED-3981,29.51
cross-encoder,PLAIN-1183,MED-3976,26.4
cross-encoder,PLAIN-1183,MED-5192,27.11
cross-encoder,PLAIN-1183,MED-5351,27.48
cross-encoder,PLAIN-1183,MED-5369,23.59
cross-encoder,PLAIN-1183,MED-1242,20.41
cross-encoder,PLAIN-1183,MED-14,21.5
cross-encoder,PLAIN-1183,MED-118,30.67
cross-encoder,PLAIN-1183,MED-301,26.08
cross-encoder,PLAIN-1183,MED-306,22.3
cross-encoder,PLAIN-1183,MED-329,26.38
cross-encoder,PLAIN-1183,MED-330,22.62
cross-encoder,PLAIN-1193,MED-2378,22.46
cross-encoder,PLAIN-1193,MED-3868,31.57
cross-encoder,PLAIN-1193,MED-3796,23.63
cross-encoder,PLAIN-1193,MED-839,27.0
cross-encoder,PLAIN-1193,MED-1825,25.05
cross-encoder,PLAIN-1193,MED-1826,25.51
cross-encoder,PLAIN-1193,MED-3869,25.08
cross-encoder,PLAIN-1193,MED-1827,31.87
cross-encoder,PLAIN-1193,MED-4303,32.53
cross-encoder,PLAIN-1193,MED-4004,28.62
cross-encoder,PLAIN-1193,MED-5085,26.45
cross-encoder,PLAIN-1193,MED-927,27.81
cross-encoder,PLAIN-1193,MED-928,26.14
cross-encoder,PLAIN-1193,MED-3668,24.05
cross-encoder,PLAIN-1193,MED-3659,23.1
cross-encoder,PLAIN-1193,MED-2711,23.53
cross-encoder,PLAIN-1193,MED-1523,12.61
cross-encoder,PLAIN-1193,MED-1390,21.41
cross-encoder,PLAIN-1193,MED-4000,28.34
cross-encoder,PLAIN-1193,MED-5268,28.19
cross-encoder,PLAIN-1203,MED-4771,22.57
cross-encoder,PLAIN-1203,MED-1203,22.37
cross-encoder,PLAIN-1203,MED-3275,9.99
cross-encoder,PLAIN-1203,MED-4872,24.56
cross-encoder,PLAIN-1203,MED-4764,24.52
cross-encoder,PLAIN-1203,MED-4600,15.42
cross-encoder,PLAIN-1203,MED-5208,20.78
cross-encoder,PLAIN-1203,MED-986,26.22
cross-encoder,PLAIN-1203,MED-1528,27.5
cross-encoder,PLAIN-1203,MED-980,28.29
cross-encoder,PLAIN-1203,MED-1504,19.02
cross-encoder,PLAIN-1203,MED-3427,23.94
cross-encoder,PLAIN-1203,MED-994,28.02
cross-encoder,PLAIN-1203,MED-2762,23.14
cross-encoder,PLAIN-1203,MED-922,28.78
cross-encoder,PLAIN-1203,MED-3221,23.17
cross-encoder,PLAIN-1203,MED-3215,24.02
cross-encoder,PLAIN-1203,MED-1067,25.6
cross-encoder,PLAIN-1203,MED-846,22.5
cross-encoder,PLAIN-1203,MED-5270,30.07
cross-encoder,PLAIN-1214,MED-10,24.9
cross-encoder,PLAIN-1214,MED-14,21.9
cross-encoder,PLAIN-1214,MED-118,29.31
cross-encoder,PLAIN-1214,MED-301,26.34
cross-encoder,PLAIN-1214,MED-306,24.8
cross-encoder,PLAIN-1214,MED-329,24.31
cross-encoder,PLAIN-1214,MED-330,22.98
cross-encoder,PLAIN-1214,MED-332,18.76
cross-encoder,PLAIN-1214,MED-334,28.1
cross-encoder,PLAIN-1214,MED-335,25.5
cross-encoder,PLAIN-1214,MED-398,26.48
cross-encoder,PLAIN-1214,MED-557,32.25
cross-encoder,PLAIN-1214,MED-666,27.22
cross-encoder,PLAIN-1214,MED-691,24.03
cross-encoder,PLAIN-1214,MED-692,24.86
cross-encoder,PLAIN-1214,MED-702,26.45
cross-encoder,PLAIN-1214,MED-706,29.12
cross-encoder,PLAIN-1214,MED-707,23.54
cross-encoder,PLAIN-1214,MED-708,29.21
cross-encoder,PLAIN-1214,MED-709,25.6
cross-encoder,PLAIN-1225,MED-918,29.49
cross-encoder,PLAIN-1225,MED-1669,25.66
cross-encoder,PLAIN-1225,MED-1674,25.54
cross-encoder,PLAIN-1225,MED-717,26.25
cross-encoder,PLAIN-1225,MED-3059,27.07
cross-encoder,PLAIN-1225,MED-1710,22.3
cross-encoder,PLAIN-1225,MED-1675,24.42
cross-encoder,PLAIN-1225,MED-1672,25.33
cross-encoder,PLAIN-1225,MED-1261,23.7
cross-encoder,PLAIN-1225,MED-2969,29.92
cross-encoder,PLAIN-1225,MED-5057,26.23
cross-encoder,PLAIN-1225,MED-3734,29.89
cross-encoder,PLAIN-1225,MED-1707,30.9
cross-encoder,PLAIN-1225,MED-2420,23.1
cross-encoder,PLAIN-1225,MED-2191,23.47
cross-encoder,PLAIN-1225,MED-2195,31.92
cross-encoder,PLAIN-1225,MED-1743,26.12
cross-encoder,PLAIN-1225,MED-3476,28.45
cross-encoder,PLAIN-1225,MED-4822,27.45
cross-encoder,PLAIN-1225,MED-1259,29.09
cross-encoder,PLAIN-1236,MED-1341,27.27
cross-encoder,PLAIN-1236,MED-10,23.71
cross-encoder,PLAIN-1236,MED-14,26.15
cross-encoder,PLAIN-1236,MED-118,26.33
cross-encoder,PLAIN-1236,MED-301,25.54
cross-encoder,PLAIN-1236,MED-306,26.19
cross-encoder,PLAIN-1236,MED-329,26.42
cross-encoder,PLAIN-1236,MED-330,20.09
cross-encoder,PLAIN-1236,MED-332,21.58
cross-encoder,PLAIN-1236,MED-334,28.14
cross-encoder,PLAIN-1236,MED-335,27.47
cross-encoder,PLAIN-1236,MED-398,26.26
cross-encoder,PLAIN-1236,MED-557,29.21
cross-encoder,PLAIN-1236,MED-666,26.76
cross-encoder,PLAIN-1236,MED-691,19.04
cross-encoder,PLAIN-1236,MED-692,23.42
cross-encoder,PLAIN-1236,MED-702,25.74
cross-encoder,PLAIN-1236,MED-706,27.57
cross-encoder,PLAIN-1236,MED-707,24.87
cross-encoder,PLAIN-1236,MED-708,36.73
